5.965034,0.026562,0.383968,0.141644
2.091971,0.023261,0.406226,0.262465
2.818883,0.037241,0.477037,0.169781
1.688574,0.022805,0.38787,0.182034
1.915569,0.021179,0.365552,0.12821
1.66383,0.021481,0.365001,0.143389
1.783517,0.028421,0.421053,0.169279
1.9224809999999999,0.021338,0.422429,0.190243
1.814081,0.021216,0.380726,0.136096
1.685963,0.021327,0.364222,0.130583
