1.658987,0.020548,0.362412,0.130556
1.665179,0.020864,0.367859,0.126805
1.6713,0.020914,0.364016,0.127698
1.65743,0.021186,0.363782,0.128265
1.663774,0.020849,0.362039,0.129009
1.662252,0.020742,0.362563,0.128117
1.6523430000000001,0.020811,0.361982,0.127559
1.650985,0.020658,0.362071,0.127707
1.658857,0.02089,0.362023,0.12895
1.657068,0.021172,0.363082,0.126514
